Wavelength, Temperature
197,7.533,7.348,7.367,7.788,7.259,7.052,7.105,7.421,7.049,7.064,7.432,7.118,7.639,7.378,7.351,7.276,6.46,6.787,6.385,5.891,4.998,3.827,1.704,-1.563,-4.223,-5.456,-5.567
196,10.146,10.163,10.002,10.301,9.547,9.805,9.472,9.812,9.483,9.713,9.895,9.618,10.086,9.794,9.598,9.556,9.138,9.135,8.772,8.294,7.266,5.85,3.8,0.349,-2.585,-4.051,-4.269
195,12.181,11.926,11.998,12.166,11.406,11.7,11.53,11.819,11.395,11.826,11.731,11.672,11.783,11.599,11.293,11.277,11.232,10.914,10.629,10.175,9.207,7.703,5.744,1.975,-1.133,-2.818,-2.895
194,13.629,13.242,13.513,13.612,12.698,13.176,13.088,13.122,12.898,13.046,13.069,13.023,12.963,12.92,12.363,12.664,12.771,12.156,11.956,11.698,10.637,9.159,7.27,3.522,0.416,-1.335,-1.625
193,14.476,14.261,14.332,14.423,13.629,13.996,13.88,13.917,13.91,13.886,13.828,13.916,13.888,13.759,13.404,13.934,13.673,13.007,12.924,12.612,11.707,10.115,8.291,4.852,2.02,0.195,-0.352
192,15.073,14.97,14.792,14.889,14.412,14.347,14.428,14.485,14.619,14.457,14.374,14.209,14.275,14.413,14.014,14.582,14.49,13.537,13.625,13.077,12.34,10.874,8.967,5.835,3.21,1.382,0.996
191,15.151,15.205,14.84,14.913,14.682,14.712,14.445,14.846,14.597,14.563,14.471,14.101,14.334,14.529,14.048,14.598,14.77,13.543,13.745,13.043,12.472,11.179,9.363,6.738,4.184,2.727,2.024
190,14.898,14.936,14.501,14.625,14.574,14.394,14.23,14.552,14.376,14.55,14.219,13.659,14.172,14.22,13.786,13.825,14.223,13.383,13.524,12.646,12.094,11.091,9.258,7.315,4.898,3.546,3
189,14.337,14.003,13.868,13.976,13.902,13.78,13.914,14.078,13.798,13.886,13.698,13.074,13.609,13.344,13.002,12.838,13.414,12.946,12.646,11.811,11.533,11.076,9.174,7.564,5.431,3.951,3.685
188,13.306,13.14,12.844,13.298,12.941,13.007,13.01,13.22,12.541,12.815,12.558,12.209,12.672,12.271,12.054,11.801,12.146,11.986,11.67,10.997,10.576,10.381,8.764,7.546,6.053,4.57,4.196
187,12.018,12.224,11.445,11.947,11.581,11.897,11.717,11.657,11.145,11.653,11.302,11.139,11.602,10.884,10.957,10.871,10.64,10.964,10.363,10.224,9.7,9.747,8.075,7.266,6.206,5.12,4.498
186,10.618,10.967,10.206,10.495,10.155,10.518,10.217,9.895,9.713,10.34,10.063,10.052,10.257,9.81,9.792,9.736,9.642,9.344,9.385,9.357,8.843,8.725,7.577,6.783,5.978,5.028,4.591
185,9.094,9.608,8.933,8.899,8.651,9.167,8.646,8.4,8.196,8.723,8.588,8.65,8.931,8.48,8.482,8.385,8.393,7.866,8.179,8.361,7.623,7.57,6.874,6.228,5.441,5.195,4.597
184,7.551,8.036,7.682,7.305,7.204,7.479,7.218,7.187,6.896,7.286,7.322,7.336,7.518,7.013,7.321,7.079,6.887,6.461,6.883,7.394,6.685,6.373,5.823,5.619,4.923,4.898,4.363
183,6.243,6.351,6.184,5.914,5.89,5.943,5.963,6.136,5.711,5.846,6.374,6.192,6.171,5.87,5.721,6.115,5.702,5.403,5.724,6.185,5.61,5.446,5.401,4.736,4.394,4.242,3.848
182,4.827,4.669,4.663,4.856,5.065,4.827,4.678,4.879,4.379,4.479,4.924,4.942,4.981,4.916,4.547,5.353,4.46,4.49,4.974,5.102,4.775,4.532,4.607,3.915,4.003,3.732,3.472
181,3.673,3.662,3.403,3.46,3.968,4.001,3.842,3.415,3.452,3.204,3.727,4.031,3.652,3.973,3.768,4.256,3.662,3.654,3.821,4.124,3.824,3.618,3.83,3.097,2.517,3.028,2.802
180,2.599,2.378,2.407,2.528,3.01,2.977,2.974,2.504,2.615,2.343,2.77,2.797,2.465,2.951,3.082,2.667,3.029,2.659,3.234,2.733,3.091,3.667,2.737,3.195,1.777,3.195,1.895
